id,name,industry,review,likes,rating,posted_at,token_count,too_long,aspect,sentiment,confidence,position,mapped_topic,topic_score
585827,Riwa Gastro AG,Restaurant,"Wer gut essen möchte ist hier richtig.
Service Qualität Ambiente ist gross geschrieben...
Ein Besuch lohnt sich definitiv",0,5.0,2022-11-18 20:01:35.982,28,False,"['essen', 'Service', 'Ambiente']","['Positive', 'Positive', 'Positive']","[0.9969, 0.9955, 0.9969]","[[2], [8], [10]]",Other,0.44137927889823914
585827,Riwa Gastro AG,Restaurant,nettes Personal,0,5.0,2022-11-17 07:10:44.882,5,False,['Personal'],['Positive'],[0.9961],[[1]],Other,0.38242775201797485
585827,Riwa Gastro AG,Restaurant,Ein sicherer Wert,0,4.0,2022-11-16 13:19:03.795,6,False,['Wert'],['Positive'],[0.9961],[[2]],Other,0.28811365365982056
585827,Riwa Gastro AG,Restaurant,"Sehr einladende Lokalität top motiviertes freundliches Personal
Feines Nachtessen zu einem fairen Preis,gerne wieder",0,5.0,2022-11-14 22:06:21.959,29,False,"['Lokalität', 'Personal', 'Nachtessen']","['Positive', 'Positive', 'Positive']","[0.9978, 0.9938, 0.9926]","[[2], [6], [8]]",Ambiente,0.5871689319610596
585827,Riwa Gastro AG,Restaurant,Alles super und gut nur alles sehr hecktisch es war als wäre ich auf einem Flughafen,0,5.0,2022-11-14 21:37:54.159,25,False,[],[],[],[],Other,0.39682722091674805
585827,Riwa Gastro AG,Restaurant,"Freundliche Bedienungen, variantenreiches Essen. Moderne Lokalität mit viel Platz. Coole Sachen die man zum  weiterverschenken kaufen kann.  Etliche Parkplätze vorhanden. Gerne wieder.",0,5.0,2022-11-10 12:22:25.818,45,False,"['Bedienungen', 'Essen', 'Lokalität', 'Parkplätze']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9965, 0.9939, 0.9926, 0.9778]","[[1], [4], [7], [22]]",Other,0.5539369583129883
585827,Riwa Gastro AG,Restaurant,Exzellent 👍,0,5.0,2022-11-09 14:44:57.939,7,False,[],[],[],[],Other,0.39682722091674805
585827,Riwa Gastro AG,Restaurant,"1x mehr vorzüglich gegessen, kommen immer wieder gerne. Das Personal ist sehr freundlich und aufmerksam. Freuen uns auf das nächste mal.",0,4.0,2022-04-15 10:31:19.513,40,False,['Personal'],['Positive'],[0.9987],[[11]],Other,0.38242775201797485
585827,Riwa Gastro AG,Restaurant,"Sehr gutes Restaurant. Wirkt von aussen etwas wie eine Autobahnraststaette, ist aber innen modern und toll eingerichtet.
Wir hatten das Chateaubriand, mit Pommes und Saisonalen Gemuese. Das Fleisch war auf den Punkt gegart und geschmacklich ein echter Hochgenuss. Das Personal ist zudem sehr freundlich und wirkt kompetent und gut geschult.
Hatten einen Platz innen mit Sicht in Richtung See.
Zum Abschluss goennten wir uns noch ein feines Softeis als Dessert. Empfehlen das Restaurant gerne weiter und kommen sicher gerne wieder. Ganz klare 5 Sterne von uns.",0,5.0,2022-11-08 14:05:55.783,143,False,[],[],[],[],Other,0.39682722091674805
585827,Riwa Gastro AG,Restaurant,"Bedienung sehr freundlich, Essen sehr gut. Beim chateaubriand für eine Person gabs ""nur 4 kleine stücke Feisch"" und viel gemüse, für den preis von Chf 49.80 doch etwas zu wenig. Unser tisch grenzte sehr nah an den nächsten tisch. Die bedienung streifte meine kollegin jedesmal wenn sie dort servieren musste. Aber ansonsten alles i.o. wir kommen wieder.",1,4.0,2022-11-06 12:17:07.909,111,False,"['Bedienung', 'Essen', 'preis']","['Positive', 'Positive', 'Negative']","[0.9778, 0.966, 0.8728]","[[0], [4], [27]]",Preis,0.5910956859588623
585827,Riwa Gastro AG,Restaurant,"Super Essen, toller Ausblick, Top Bedienung!!! Was will man mehr!",0,5.0,2022-11-04 00:03:12.888,19,False,"['Essen', 'Ausblick', 'Bedienung']","['Positive', 'Positive', 'Positive']","[0.9984, 0.9987, 0.9987]","[[1], [4], [7]]",Ambiente,0.5059874653816223
585827,Riwa Gastro AG,Restaurant,Mega gepflegt und Preis Leistung stimmt!,1,5.0,2022-10-29 17:07:42.061,12,False,['Preis'],['Positive'],[0.9944],[[3]],Other,0.35530802607536316
585827,Riwa Gastro AG,Restaurant,Wunderschöner Ort mit Blick auf den Zürcher See. Viele Parkplätze und wunderschönen Ausblick. Gute selbsgemachte Produkte,0,5.0,2022-10-29 14:49:52.851,33,False,"['Ort', 'See', 'Parkplätze', 'Ausblick', 'Produkte']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","[0.9977, 0.9971, 0.9978, 0.9967, 0.9699]","[[1], [7], [10], [13], [17]]",Ambiente,0.49284660816192627
585827,Riwa Gastro AG,Restaurant,Понравилось практически все. Качество еды и обслуживания. Атмосфера.,0,5.0,2022-10-24 17:40:16.316,24,False,"['еды', 'обслуживания', 'Атмосфера']","['Positive', 'Positive', 'Positive']","[0.9986, 0.9986, 0.9972]","[[5], [7], [9]]",Ambiente,0.5718346238136292
585827,Riwa Gastro AG,Restaurant,"Ist mega schön ❤️ mit viel Detail eingerichtet, Personal sehr freundlich die Chefin nett und sehr intelligent vielen Dank für tolle Bedienung",0,5.0,2022-10-20 19:01:31.351,34,False,"['eingerichtet', 'Personal', 'Chefin', 'Bedienung']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9976, 0.9981, 0.9984, 0.9935]","[[10], [12], [16], [27]]",Other,0.46562623977661133
585827,Riwa Gastro AG,Restaurant,Nettes Personal Feines Essen. Schöne Lage,0,5.0,2022-10-20 17:21:14.383,12,False,"['Personal', 'Essen', 'Lage']","['Positive', 'Positive', 'Positive']","[0.9972, 0.9975, 0.9979]","[[1], [3], [6]]",Ambiente,0.4723365008831024
585827,Riwa Gastro AG,Restaurant,... unscheinbar genial,0,5.0,2022-10-18 21:22:55.428,7,False,[],[],[],[],Other,0.39682722091674805
585827,Riwa Gastro AG,Restaurant,Super essen und Service,0,5.0,2022-10-17 18:17:32.139,6,False,"['essen', 'Service']","['Positive', 'Positive']","[0.9972, 0.9972]","[[1], [3]]",Service,0.47667622566223145
585827,Riwa Gastro AG,Restaurant,Trotz sehr vielen Gästen immer den überblick behalten.Und sehr zuvor kommend.,0,4.0,2022-10-16 14:09:51.688,25,False,['überblick'],['Positive'],[0.9888],[[6]],Other,0.4387703537940979
585827,Riwa Gastro AG,Restaurant,Sehr nette Bedienung und wirklich sehr aufmerksamer Service. Ein grosszügisches Trinkgeld ist da für mich selbstverständlich. Wirklich sehr Empfehlenswert. Hut ab.,0,5.0,2022-10-13 16:03:46.649,41,False,"['Bedienung', 'Service', 'Trinkgeld']","['Positive', 'Positive', 'Positive']","[0.9974, 0.9523, 0.8133]","[[2], [7], [11]]",Service,0.5286006927490234
585827,Riwa Gastro AG,Restaurant,Nicht preiswert.,0,4.0,2022-10-11 12:51:39.701,6,False,[],[],[],[],Other,0.39682722091674805
585827,Riwa Gastro AG,Restaurant,Super feiner Eiskaffee mit Kirsch,0,4.0,2022-10-06 19:09:41.325,11,False,['Eiskaffee'],['Positive'],[0.9533],[[2]],Other,0.3528742790222168
585827,Riwa Gastro AG,Restaurant,"Good food, friendly staff. Didn’t get the thing with the salad dressing, though.",0,5.0,2022-10-05 01:27:43.535,23,False,"['food', 'staff', 'salad dressing']","['Positive', 'Positive', 'Neutral']","[0.9966, 0.9954, 0.885]","[[1], [4], [14, 15]]",Other,0.3734300434589386
585827,Riwa Gastro AG,Restaurant,"Waren gestern zum Wildessen da und waren super begeistert. Zum ersten Mal im Wintergarten. Service und Essen waren super.  Angenehme Wartezeit. Portionen sehr gut berechnet (wir mochten also keinen Dessert mehr bestellen! :-).
Preis-Leistung also tiptop. Super schönes, modernes Restaurant.",5,5.0,2022-10-02 14:02:20.798,74,False,"['Service', 'Essen', 'Wartezeit', 'Restaurant']","['Positive', 'Positive', 'Positive', 'Positive']","[0.9795, 0.9697, 0.9228, 0.9944]","[[16], [18], [23], [52]]",Other,0.4419657588005066
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Das Eßen ist zwar mega aber die Lieferzeiten sind katastroph.Mann sagt am tel geht 30min und wartet 1h und 20min bis es kommt.
Bestellt man über eart wurde die Bestellung schon 2 mal vergeßen und wen man zu einer bestimmten Zeit bestellt geht er regelmäßi 30 min und mehr über die Zeit hinaus.
Was gibt es als Entschuldigung?Nichts,nicht mal eine Mündliche und auch kein Getränk dazu.",0,2.0,2022-02-21 11:48:04.423,111,False,"['Eßen', 'Lieferzeiten']","['Positive', 'Negative']","[0.7743, 0.9338]","[[1], [7]]",Ambiente,0.4724423289299011
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Top Service!!!,0,5.0,2022-02-19 06:43:49.068,5,False,['Service'],['Positive'],[0.9983],[[1]],Other,0.41187363862991333
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Das Essen ist sehr lecker, die Preise sind fair. Am Mittag gibt es ein Buffet. Für den kleinen Hunger eignen sich die Box gut.",0,5.0,2022-02-17 10:46:53.848,40,False,"['Essen', 'Preise']","['Positive', 'Positive']","[0.9819, 0.6061]","[[1], [7]]",Ambiente,0.5086127519607544
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Decent food for the price,0,4.0,2022-02-14 14:10:37.456,8,False,"['food', 'price']","['Positive', 'Positive']","[0.9635, 0.6726]","[[1], [4]]",Preis,0.6313393115997314
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Late most of the times,0,1.0,2022-01-27 17:53:17.560,7,False,[],[],[],[],Other,0.39682722091674805
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"À considérer comme un fast-food asiatique plutôt qu'un restaursnt typique.
12chf la petite assiette et 16chf la grande (à remplir au buffet), des prix corrects pour manger à sa faim.",0,4.0,2022-01-24 10:37:22.935,58,False,"['fast - food', 'restaursnt']","['Neutral', 'Neutral']","[0.8335, 0.7139]","[[4, 5, 6], [12]]",Other,0.33332544565200806
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Das essen ist lecker, allerdings finde ich das heutzutage Kartenzahlung ein muss ist!!! oder Twint!!",0,3.0,2022-01-14 10:40:34.307,26,False,"['essen', 'Kartenzahlung']","['Positive', 'Negative']","[0.9919, 0.46]","[[1], [10]]",Preis,0.47898274660110474
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Sehr Gut 👌,0,5.0,2022-01-04 01:54:40.041,7,False,[],[],[],[],Other,0.39682722091674805
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Tiptop und lecker. Gutes Preis-Leistungs-Verhältnis,0,4.0,2022-01-01 21:06:10.952,15,False,[],[],[],[],Other,0.39682722091674805
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Ich habe ein falsches Gericht bekommen. das Personal sah den Fehler bei mir, weil ich halt einfach das Falsche bestellt habe (als Vegetarier habe ich bestimmt kein Reis mit Huhn bestellt)
nach dem Erhalt des vermeintlich richtigem Essen, sah ich zuhause, dass die falsche Sauce mitgegeben wurde.
Zwei Sterne, weil das Essen trotzdem gut war. Nur leider sehr vom Personal enttäuscht.
Ich werde nicht mehr bei euch essen.",2,2.0,2021-12-19 18:16:11.489,109,False,"['Gericht', 'Personal', 'Sauce']","['Negative', 'Negative', 'Negative']","[0.9887, 0.9867, 0.8729]","[[4], [8], [50]]",Other,0.4404166638851166
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,I am vietnamese and Mr Rice makes the best vietnamese Chicken Stir fry!,0,5.0,2021-12-09 13:28:29.125,20,False,"['Rice', 'Chicken Stir fry']","['Neutral', 'Positive']","[0.5564, 0.9922]","[[5], [10, 11, 12]]",Other,0.297528475522995
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Anfang des Jahres eine Lebensmittelentzündung aufgrund von gammligen Hühnerfleisch bekommen.

Gast werde ich dort nie wieder sein.",1,1.0,2021-12-07 12:49:01.264,30,False,"['Hühnerfleisch', 'Gast']","['Negative', 'Negative']","[0.9932, 0.9889]","[[8], [11]]",Other,0.36388590931892395
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Die Thai Curry gebratene hänchen und gebratene ente mit erdnuß soße war lecker. 2 Gericht + 1 cola kostet 41 euro. Die laden ist sehr lautloss, es gibt keine hintergrundmusik, man hört alles was die andre kunden reden. Deswegen 4 sterne.",0,4.0,2021-11-20 08:14:14.497,74,False,"['Thai Curry gebratene', 'gebratene ente', 'soße', 'Gericht', 'laden']","['Positive', 'Positive', 'Neutral', 'Neutral', 'Negative']","[0.9716, 0.7987, 0.8105, 0.5179, 0.9475]","[[1, 2, 3], [6, 7], [10], [15], [24]]",Other,0.330447793006897
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Frisch gekocht und eine riesige Portion noch dazu! Leider zu wenig gewürzt, aber das ist ein Detail. Gerne wieder!",0,4.0,2021-11-05 17:20:41.987,35,False,['Portion'],['Positive'],[0.9918],[[5]],Other,0.36416661739349365
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Nice Menu, with nice serve 👍♥️",1,5.0,2021-10-30 14:16:43.612,12,False,"['Menu', 'serve']","['Positive', 'Positive']","[0.9974, 0.9969]","[[1], [5]]",Other,0.3424663245677948
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,Es geht,0,3.0,2021-07-04 17:53:09.101,5,False,[],[],[],[],Other,0.39682722091674805
63085,"Asia Mr. Rice, Inh. Vu, Duc Quang",Asian restaurant,"Gutes Essen, anständiger Preis. Würde ich empfehlen, wenn man nicht zu viel Geld in die Hand nehmen will...",0,4.0,2021-10-13 21:11:40.808,30,False,['Essen'],['Positive'],[0.9172],[[1]],Ambiente,0.476659893989563
